   7.5999150e-04   7.3950984e-04
   7.7002597e-04   7.4427651e-04
   7.7999570e-04   7.5619317e-04
   7.9003017e-04   7.4904317e-04
   7.9999990e-04   7.5500150e-04
   8.0996964e-04   7.4308484e-04
   8.2000411e-04   7.7406816e-04
   8.2997384e-04   7.9670981e-04
   8.4000831e-04   7.9909315e-04
   8.4997804e-04   8.0385981e-04
   8.6001251e-04   8.1696814e-04
   8.6998224e-04   8.3245980e-04
   8.8001671e-04   8.4556812e-04
   8.8998645e-04   8.5390979e-04
   9.0002092e-04   8.5271812e-04
   9.0999065e-04   8.6225145e-04
   9.2002512e-04   8.6820978e-04
   9.2999485e-04   8.9919310e-04
   9.4002932e-04   8.9680977e-04
   9.4999905e-04   9.0157643e-04
   9.5996879e-04   9.2064309e-04
   9.7000326e-04   9.1587642e-04
   9.7997299e-04   9.3136808e-04
   9.9000746e-04   9.5281807e-04
   9.9997719e-04   9.5996807e-04
   9.9000746e-04   9.5162641e-04
   9.7997299e-04   9.2898475e-04
   9.7000326e-04   9.2779308e-04
   9.5996879e-04   9.2302642e-04
   9.4999905e-04   9.0991809e-04
   9.4002932e-04   9.0991809e-04
   9.2999485e-04   9.1349309e-04
   9.2002512e-04   8.7416811e-04
   9.0999065e-04   8.7893477e-04
   9.0002092e-04   8.6582645e-04
   8.8998645e-04   8.6940145e-04
   8.8001671e-04   8.5390979e-04
   8.6998224e-04   8.2650147e-04
   8.6001251e-04   8.1220147e-04
   8.4997804e-04   7.9790148e-04
   8.4000831e-04   7.9670981e-04
   8.2997384e-04   7.9313482e-04
   8.2000411e-04   7.6930149e-04
   8.0996964e-04   7.6215150e-04
   7.9999990e-04   7.6334316e-04
   7.9003017e-04   7.3831818e-04
   7.7999570e-04   7.3235985e-04
   7.7002597e-04   7.3712651e-04
   7.5999150e-04   7.2401818e-04
   7.5002177e-04   7.2759318e-04
   7.3998730e-04   7.0137653e-04
   7.3001757e-04   7.0137653e-04
   7.1998310e-04   7.0018486e-04
   7.1001336e-04   6.7873487e-04
   6.9997889e-04   6.7873487e-04
   6.9000916e-04   6.6443488e-04
   6.7997469e-04   6.5609322e-04
   6.7000496e-04   6.3345156e-04
   6.5997049e-04   6.2987656e-04
   6.5000076e-04   6.1795990e-04
   6.4003102e-04   6.1915157e-04
   6.2999655e-04   6.1319324e-04
   6.2002682e-04   5.8459325e-04
   6.0999235e-04   5.8578492e-04
   6.0002262e-04   5.7029326e-04
   5.8998815e-04   5.6910159e-04
   5.8001842e-04   5.6671826e-04
   5.6998395e-04   5.4884327e-04
   5.6001421e-04   5.2977661e-04
   5.4997974e-04   5.2977661e-04
   5.4001001e-04   5.1428495e-04
   5.2997554e-04   5.1905162e-04
   5.2000581e-04   4.9879329e-04
   5.0997134e-04   4.8449330e-04
   5.0000161e-04   4.8925996e-04
   4.9003188e-04   4.7734330e-04
   4.7999741e-04   4.4516832e-04
   4.7002767e-04   4.4516832e-04
   4.5999320e-04   4.4755165e-04
   4.5002347e-04   4.3563499e-04
   4.3998900e-04   4.3086832e-04
   4.3001927e-04   4.1418500e-04
   4.1998480e-04   3.9988501e-04
   4.1001507e-04   3.8796835e-04
   3.9998060e-04   3.7843502e-04
   3.9001086e-04   3.8558501e-04
   3.7997639e-04   3.7247669e-04
   3.7000666e-04   3.5221836e-04
   3.5997219e-04   3.5221836e-04
   3.5000246e-04   3.3672670e-04
   3.3996799e-04   3.3791837e-04
   3.2999826e-04   3.2600171e-04
   3.2002852e-04   3.0693505e-04
   3.0999405e-04   3.0216839e-04
   3.0002432e-04   2.7118507e-04
   2.8998985e-04   2.9740172e-04
   2.8002012e-04   2.8191006e-04
   2.6998565e-04   2.7237673e-04
   2.6001592e-04   2.5450174e-04
   2.4998145e-04   2.2828509e-04
   2.4001172e-04   2.2351843e-04
   2.2997724e-04   2.2351843e-04
   2.2000751e-04   2.3543509e-04
   2.0997304e-04   2.1756009e-04
   2.0000331e-04   2.0802677e-04
   1.8996884e-04   2.0326010e-04
   1.7999911e-04   1.8300178e-04
   1.7002938e-04   1.6393512e-04
   1.5999491e-04   1.5201846e-04
   1.5002517e-04   1.3771847e-04
   1.3999070e-04   1.4010180e-04
   1.3002097e-04   1.4248513e-04
   1.1998650e-04   1.1507681e-04
   1.1001677e-04   8.2901827e-05
   9.9982298e-05   9.7201820e-05
   9.0012566e-05   9.7201820e-05
   7.9978096e-05   7.8135162e-05
   7.0008364e-05   7.2176832e-05
   5.9973894e-05   6.7410167e-05
   5.0004162e-05   5.7876839e-05
   3.9969691e-05   5.3110174e-05
   2.9999959e-05   2.2126856e-05
   2.0030227e-05   1.4976859e-05
   9.9957568e-06   1.9743524e-05
   2.6024885e-08  -4.0897980e-06
  -1.0008446e-05  -2.8981319e-06
  -1.9978178e-05  -1.1239795e-05
  -3.0012648e-05  -2.3156455e-05
  -3.9982380e-05  -2.6731454e-05
  -5.0016850e-05  -4.9373109e-05
  -5.9986582e-05  -6.7248101e-05
  -7.0021053e-05  -4.8181443e-05
  -7.9990785e-05  -6.2481436e-05
  -9.0025255e-05  -8.2739760e-05
  -9.9994987e-05  -8.5123092e-05
  -1.1002946e-04  -9.3464755e-05
  -1.1999919e-04  -1.0180642e-04
  -1.2996892e-04  -1.2206474e-04
  -1.4000339e-04  -1.3993973e-04
  -1.4997312e-04  -1.2325641e-04
  -1.6000759e-04  -1.3398140e-04
  -1.6997733e-04  -1.3398140e-04
  -1.8001180e-04  -1.4828139e-04
  -1.8998153e-04  -1.7330638e-04
  -2.0001600e-04  -1.7330638e-04
  -2.0998573e-04  -1.7568971e-04
  -2.2002020e-04  -1.8760638e-04
  -2.2998993e-04  -1.8522304e-04
  -2.4002440e-04  -2.1858969e-04
  -2.4999414e-04  -2.3408135e-04
  -2.6002861e-04  -2.3050636e-04
  -2.6999834e-04  -2.3884802e-04
  -2.7996807e-04  -2.5195634e-04
  -2.9000254e-04  -2.6983134e-04
  -2.9997227e-04  -2.6744800e-04
  -3.1000674e-04  -2.8055633e-04
  -3.1997647e-04  -2.7698133e-04
  -3.3001095e-04  -2.9962299e-04
  -3.3998068e-04  -3.0677298e-04
  -3.5001515e-04  -3.1868965e-04
  -3.5998488e-04  -3.2703131e-04
  -3.7001935e-04  -3.4490630e-04
  -3.7998908e-04  -3.5205630e-04
  -3.9002355e-04  -3.4967296e-04
  -3.9999328e-04  -3.6993129e-04
  -4.1002775e-04  -3.7708128e-04
  -4.1999749e-04  -3.9376461e-04
  -4.3003196e-04  -3.9257294e-04
  -4.4000169e-04  -4.0925627e-04
  -4.4997142e-04  -4.1283127e-04
  -4.6000589e-04  -4.2832293e-04
  -4.6997562e-04  -4.2236460e-04
  -4.8001009e-04  -4.3785625e-04
  -4.8997983e-04  -4.4023959e-04
  -5.0001430e-04  -4.5573125e-04
  -5.0998403e-04  -4.7003124e-04
  -5.2001850e-04  -4.7718124e-04
  -5.2998823e-04  -4.7837290e-04
  -5.4002270e-04  -4.9624789e-04
  -5.4999243e-04  -4.9505623e-04
  -5.6002690e-04  -5.3318954e-04
  -5.6999664e-04  -5.2246455e-04
  -5.8003111e-04  -5.5344787e-04
  -5.9000084e-04  -5.2603955e-04
  -5.9997057e-04  -5.2961454e-04
  -6.1000504e-04  -5.5702286e-04
  -6.1997477e-04  -5.8443118e-04
  -6.3000924e-04  -5.7251452e-04
  -6.3997897e-04  -6.0826451e-04
  -6.5001344e-04  -5.9634784e-04
  -6.5998318e-04  -6.1422284e-04
  -6.7001765e-04  -6.1779783e-04
  -6.7998738e-04  -6.2852283e-04
  -6.9002185e-04  -6.3090616e-04
  -6.9999158e-04  -6.7142281e-04
  -7.1002605e-04  -6.4758949e-04
  -7.1999578e-04  -6.6546448e-04
  -7.3003025e-04  -6.5593115e-04
  -7.3999999e-04  -6.8929780e-04
  -7.4996972e-04  -7.0478946e-04
  -7.6000419e-04  -6.9168113e-04
  -7.6997392e-04  -7.1670612e-04
  -7.8000839e-04  -7.1908945e-04
  -7.8997812e-04  -7.2028112e-04
  -8.0001259e-04  -7.4173111e-04
  -8.0998233e-04  -7.5483943e-04
  -8.2001680e-04  -7.5841443e-04
  -8.2998653e-04  -7.5960610e-04
  -8.4002100e-04  -7.7152276e-04
  -8.4999073e-04  -7.7033109e-04
  -8.6002520e-04  -7.8582275e-04
  -8.6999493e-04  -8.1203941e-04
  -8.8002940e-04  -8.2872273e-04
  -8.8999914e-04  -8.3348940e-04
  -8.9996887e-04  -8.2872273e-04
  -9.1000334e-04  -8.4421439e-04
  -9.1997307e-04  -8.4183106e-04
  -9.3000754e-04  -8.6685605e-04
  -9.3997727e-04  -8.8949770e-04
  -9.5001174e-04  -8.8234771e-04
  -9.5998147e-04  -8.9068937e-04
  -9.7001594e-04  -8.9664770e-04
  -9.7998568e-04  -9.1333102e-04
  -9.9002015e-04  -9.1690602e-04
  -9.9998988e-04  -9.5146434e-04
  -9.9002015e-04  -9.3120602e-04
  -9.7998568e-04  -8.9783937e-04
  -9.7001594e-04  -9.0856436e-04
  -9.5998147e-04  -8.8234771e-04
  -9.5001174e-04  -8.8592270e-04
  -9.3997727e-04  -8.8473104e-04
  -9.3000754e-04  -8.7519771e-04
  -9.1997307e-04  -8.4063939e-04
  -9.1000334e-04  -8.5017272e-04
  -8.9996887e-04  -8.3229773e-04
  -8.8999914e-04  -8.3110606e-04
  -8.8002940e-04  -8.2514773e-04
  -8.6999493e-04  -8.2395607e-04
  -8.6002520e-04  -7.9654775e-04
  -8.4999073e-04  -7.7271443e-04
  -8.4002100e-04  -7.6913943e-04
  -8.2998653e-04  -7.7152276e-04
  -8.2001680e-04  -7.5245610e-04
  -8.0998233e-04  -7.3696444e-04
  -8.0001259e-04  -7.2981445e-04
  -7.8997812e-04  -7.2385612e-04
  -7.8000839e-04  -7.2385612e-04
  -7.6997392e-04  -7.1789779e-04
  -7.6000419e-04  -7.0717279e-04
  -7.4996972e-04  -6.8572280e-04
  -7.3999999e-04  -6.9168113e-04
  -7.3003025e-04  -6.5831448e-04
  -7.1999578e-04  -6.6546448e-04
  -7.1002605e-04  -6.6069781e-04
  -6.9999158e-04  -6.4520615e-04
  -6.9002185e-04  -6.4639782e-04
  -6.7998738e-04  -6.2137283e-04
  -6.7001765e-04  -6.2256450e-04
  -6.5998318e-04  -6.0230618e-04
  -6.5001344e-04  -6.0588117e-04
  -6.3997897e-04  -6.0468951e-04
  -6.3000924e-04  -5.7251452e-04
  -6.1997477e-04  -5.7370619e-04
  -6.1000504e-04  -5.6536453e-04
  -5.9997057e-04  -5.3557287e-04
  -5.9000084e-04  -5.3914787e-04
  -5.8003111e-04  -5.4391454e-04
  -5.6999664e-04  -5.2723121e-04
  -5.6002690e-04  -5.1888955e-04
  -5.4999243e-04  -4.9624789e-04
  -5.4002270e-04  -4.9267289e-04
  -5.2998823e-04  -4.9028956e-04
  -5.2001850e-04  -4.7360624e-04
  -5.0998403e-04  -4.6883957e-04
  -5.0001430e-04  -4.6407291e-04
  -4.8997983e-04  -4.4262292e-04
  -4.8001009e-04  -4.2355626e-04
  -4.6997562e-04  -4.3904792e-04
  -4.6000589e-04  -4.2593959e-04
  -4.4997142e-04  -4.2355626e-04
  -4.4000169e-04  -3.9257294e-04
  -4.3003196e-04  -3.8303961e-04
  -4.1999749e-04  -3.7827295e-04
  -4.1002775e-04  -3.7946462e-04
  -3.9999328e-04  -3.4848130e-04
  -3.9002355e-04  -3.6039796e-04
  -3.7998908e-04  -3.3894797e-04
  -3.7001935e-04  -3.2703131e-04
  -3.5998488e-04  -3.2941464e-04
  -3.5001515e-04  -3.2583964e-04
  -3.3998068e-04  -3.0200632e-04
  -3.3001095e-04  -2.9485632e-04
  -3.1997647e-04  -2.9008966e-04
  -3.1000674e-04  -2.8055633e-04
  -2.9997227e-04  -2.7459800e-04
  -2.9000254e-04  -2.6744800e-04
  -2.7996807e-04  -2.5553134e-04
  -2.6999834e-04  -2.3884802e-04
  -2.6002861e-04  -2.4838135e-04
  -2.4999414e-04  -2.0428970e-04
  -2.4002440e-04  -2.0786470e-04
  -2.2998993e-04  -2.0667303e-04
  -2.2002020e-04  -1.9475637e-04
  -2.0998573e-04  -1.7688138e-04
  -2.0001600e-04  -1.7926471e-04
  -1.8998153e-04  -1.6853972e-04
  -1.8001180e-04  -1.6138972e-04
  -1.6997733e-04  -1.5066473e-04
  -1.6000759e-04  -1.3159807e-04
  -1.4997312e-04  -1.1133975e-04
  -1.4000339e-04  -1.0418975e-04
  -1.2996892e-04  -1.1014808e-04
  -1.1999919e-04  -8.5123092e-05
  -1.1002946e-04  -8.2739760e-05
  -9.9994987e-05  -8.2739760e-05
  -9.0025255e-05  -7.9164762e-05
  -7.9990785e-05  -5.1756442e-05
  -7.0021053e-05  -4.3414779e-05
  -5.9986582e-05  -4.5798111e-05
  -5.0016850e-05  -3.0306452e-05
  -3.9982380e-05  -2.3156455e-05
  -3.0012648e-05  -2.0773123e-05
  -1.9978178e-05   3.0601985e-06
  -1.0008446e-05  -7.6647963e-06
   2.6024885e-08   2.0935190e-05
