0.0	0.002417415719
4e-06	0.002417747712
7.999999999999998e-06	0.0024173620349999996
1.2e-05	0.0024175664120000004
1.6e-05	0.002417672601
2e-05	0.002417436675
2.4e-05	0.0024176556480000003
2.8e-05	0.0024177912729999996
3.2e-05	0.002417455512
3.6e-05	0.002417496246
4e-05	0.0024177820909999995
4.4e-05	0.002417313295
4.8e-05	0.0024176761350000004
5.2e-05	0.0024177380599999998
5.6e-05	0.0024174239599999998
6e-05	0.002417696149
6.1e-05	0.002417656356
6.2e-05	0.0024173978239999997
6.3e-05	0.00241778256
6.4e-05	0.0024174590439999997
6.5e-05	0.002417512728
6.6e-05	0.002417841895
6.7e-05	0.002417546869
6.8e-05	0.0024174686969999997
6.9e-05	0.002417925246
7e-05	0.002417432438
7.1e-05	0.002417358269
7.2e-05	0.002417764194
7.3e-05	0.0024175148449999996
7.399999999999998e-05	0.00241765565
7.499999999999998e-05	0.002417766078
7.6e-05	0.00241746752
7.7e-05	0.0024174795279999998
7.8e-05	0.0024176963839999998
7.899999999999998e-05	0.002417318477
8e-05	0.0024175219119999996
8.1e-05	0.002417638934
8.2e-05	0.002417363685
8.3e-05	0.002417682022
8.399999999999998e-05	0.002417608089
8.5e-05	0.0024171541280000003
8.6e-05	0.00241768414
8.7e-05	0.002417438323
8.799999999999998e-05	0.0024172464259999997
8.899999999999998e-05	0.0024175974910000003
9e-05	0.002417554639
9.1e-05	0.00241725561
9.2e-05	0.002417624333
9.3e-05	0.002417382521
9.4e-05	0.00241719604
9.5e-05	0.002417637284
9.6e-05	0.002417156482
9.700000000000001e-05	0.002417304349
9.8e-05	0.002417591607
9.9e-05	0.002417136703
0.0001	0.0024174383239999996
0.000101	0.0024173245970000004
0.000102	0.002417148714
0.000103	0.002417462812
0.000104	0.002417316121
0.000105	0.002417050999
0.000106	0.002417329542
0.000107	0.0024172975199999998
0.000108	0.0024171774360000004
0.000109	0.00241740324
0.00011	0.0024169690600000003
0.000111	0.00241714565
0.000112	0.002417464694
0.000113	0.002417139296
0.000114	0.0024170338099999997
0.000115	0.002417379693
0.000116	0.0024170931459999998
0.000117	0.002417155306
0.000118	0.00241747011
0.000119	0.0024169843630000003
0.00012	0.0024170119130000004
0.000121	0.002417367685
0.000122	0.002416950456
0.000123	0.0024170999730000003
0.000124	0.0024173898210000004
0.000125	0.0024171140989999998
0.000126	0.0024171896810000005
0.000127	0.002417328363
0.000128	0.0024170022590000004
0.000129	0.0024172104019999996
0.00013	0.002417390054
0.000131	0.002416921026
0.000132	0.002417430553
0.000133	0.0024172680870000003
0.000134	0.0024169514009999998
0.000135	0.0024172506640000005
0.000136	0.002417150596
0.000137	0.0024169054850000002
0.000138	0.0024173165919999995
0.000139	0.002417103975
0.00014	0.002417081135
0.000141	0.002417318712
0.000142	0.002417006967
0.000143	0.002416848035
0.000144	0.0024172659689999996
0.000145	0.0024169982570000003
0.000146	0.0024170097929999998
0.000147	0.00241728363
0.000148	0.0024170502899999997
0.000149	0.00241701309
0.00015	0.002417236771
0.000151	0.002416913491
0.000152	0.002416915609
0.000153	0.002417347437
0.000154	0.002416980599
0.000155	0.002417032868
0.000156	0.002417293283
0.000157	0.0024170672450000005
0.000158	0.00241711669
0.000159	0.0024171628399999997
0.00016	0.002416960348
0.000161	0.002417004848
0.000162	0.00241744939
0.000163	0.002416876759
0.000164	0.002417166606
0.000165	0.002417211578
0.000166	0.002416853685
0.000167	0.002417176967
0.000168	0.002417013796
0.000169	0.002416863104
0.00017	0.002417245956
0.000171	0.002416921026
0.000172	0.002416833671
0.000173	0.002417064654
0.000174	0.002416943157
0.000175	0.002416940803
0.000176	0.002417244778
0.000177	0.002417059708
0.000178	0.002416857216
0.000179	0.0024170192120000003
0.00018	0.002416883116
0.000181	0.002416707937
0.000182	0.002417135055
0.000183	0.002416870638
0.000184	0.002416713117
0.000185	0.0024169521040000004
0.000186	0.0024167383110000004
0.000187	0.002416666732
0.000188	0.0024171437679999996
0.000189	0.002416714059
0.00019	0.002416605043
0.000191	0.002416963173
0.000192	0.0024165930359999997
0.000193	0.002416742786
0.000194	0.002417112688
0.000195	0.002416666968
0.000196	0.0024168044739999997
0.000197	0.002417158601
0.000198	0.0024168171899999996
0.000199	0.002416987188
0.0002	0.002417135761
0.000204	0.0024167053480000002
0.000208	0.0024169735330000003
0.000212	0.002417117868
0.000216	0.004986357529
0.00022	0.005273098917
0.000224	0.005273838956
0.000228	0.005274449967
0.000232	0.005275467372000001
0.000236	0.005276455583999999
0.00024	0.005277045639
0.000244	0.005278195606000001
0.000248	0.005279252805000001
0.000252	0.005280025104
0.000256	0.005281525901000001
0.00026	0.0052822035440000005
0.000264	0.0052833462159999995
0.000268	0.0052849379
0.000272	0.005285669463
0.000276	0.005287087618
0.00028	0.005288644925
0.000284	0.0052894765589999995
0.000288	0.00529098701
